Dimension,Spin_Configuration,Spin_Parameter_a,EFT_Coupling_Lambda,Mass_M,Weyl_Boost_Weight_2,KY_Residual_Norm,Love_Number_k2,RG_Scale_r,Model_Variant
5,Single-Spin,0.14503385304609315,0.24406061471954549,1,4.0844178039078093e-05,3.3048134926449177e-05,0.00010724314148308504,11.336517836432904,rigidification_benchmark
7,Generic-Multi-Spin,0.39608592875017973,0.071332039253077476,1,0.01125874638960679,0.010448030286451918,0.029162534869754508,9.8710580646060411,rigidification_benchmark
8,Single-Spin,1.0529637643133374,0.16595015244995431,1,0.20466216996353245,0.18337600440020441,0.54886755686964239,11.491927461139857,rigidification_benchmark
8,Single-Spin,0.79667133606712337,0.02024666022466682,1,0.015159405692494155,0.010972704332697866,0.041268880726167988,12.092044139653444,rigidification_benchmark
8,Single-Spin,0.70217584952311862,0.18752078179283535,1,0.07531768130444752,0.049624774622681431,0.20688567543604333,9.7176233445294198,rigidification_benchmark
6,Single-Spin,0.2636460644875197,0.089764355928812184,1,0.0044188226879089704,0.0032169375964069265,0.012010142080380044,11.733783512655645,rigidification_benchmark
7,Generic-Multi-Spin,1.2941652482352797,0.29749091610348877,1,0.47565260818159361,0.34828945208128503,1.2718290752089951,10.506629209592939,rigidification_benchmark
8,Single-Spin,1.2263612153275554,0.081341345247270547,1,0.13995659161228033,0.10737758029281978,0.37667322356754701,11.634590483643114,rigidification_benchmark
6,Single-Spin,0.19595575413352531,0.28613858531424868,1,0.0073750818960918339,0.0052311640003705603,0.019890409983039217,9.2749035361222916,rigidification_benchmark
6,Cohomogeneity-1_Equal-Spin,0.7164916594236409,0.028962263171635572,1,3.2328607166830294e-10,2.8408228268934174e-10,0.011656191698917044,12.192358611430972,rigidification_benchmark
5,Single-Spin,0.81091919852988237,0.19916642010085564,1,0.018708459817741326,0.014285027501491633,0.051441033732290115,9.1479069320484996,rigidification_benchmark
9,Generic-Multi-Spin,1.1141761805218431,0.062323128787328493,1,0.10975951438260247,0.094768087203098705,0.30302504194325369,11.766414164751769,rigidification_benchmark
7,Generic-Multi-Spin,0.45718462240495533,0.15518379297025689,1,0.032261919249998348,0.024099626033165358,0.086303909574474175,11.820667268801481,rigidification_benchmark
8,Single-Spin,0.12412642644635216,0.12297912154767197,1,0.0021754615723067489,0.0018059196943587708,0.0058400387913685918,9.9030843832530078,rigidification_benchmark
9,Generic-Multi-Spin,1.3421290442090119,0.25512035324335841,1,0.47882206828462437,0.37239712835362099,1.2988594906412212,12.360074398294092,rigidification_benchmark
9,Generic-Multi-Spin,1.4532574209224396,0.0092660326332505791,1,0.022540553494423084,0.017648448449046537,0.062224333788972873,12.904217405430973,rigidification_benchmark
7,Single-Spin,0.047794267878429032,0.21403774039068912,1,0.00064665945405086164,0.00052251417086546909,0.0017788513473602301,10.655613633897156,rigidification_benchmark
6,Single-Spin,0.48669025384176245,0.10572774236072974,1,0.018068808444810017,0.016191077283036839,0.051337094683206727,11.261968218069523,rigidification_benchmark
8,Generic-Multi-Spin,0.9561297096820176,0.27595213872467633,1,0.23380845087050531,0.183480532599789,0.63229924056230913,9.6786013836041089,rigidification_benchmark
9,Generic-Multi-Spin,0.88732717492751678,0.14018777356682813,1,0.1583576643745708,0.14386728900855819,0.43350189298936681,10.837425490096212,rigidification_benchmark
9,Generic-Multi-Spin,0.60530176960424142,0.23306867718448304,1,0.1064468648211173,0.080405167556110824,0.30525757617435917,11.899345418158919,rigidification_benchmark
9,Generic-Multi-Spin,0.35388349297242055,0.049804571817911231,1,0.0079397479341890686,0.0065492707504016413,0.020788129143491877,11.174086738098413,rigidification_benchmark
5,Generic-Multi-Spin,1.1969657330574346,0.1819202712040581,1,0.074701389659412795,0.065633270047920689,0.19834553144553188,11.488741908222437,rigidification_benchmark
8,Generic-Multi-Spin,1.2090144076878708,0.016214302100205795,1,0.02718032265330432,0.021309554869986185,0.07276750805139269,11.082552593108266,rigidification_benchmark
5,Generic-Multi-Spin,0.36600404604575693,0.22100438963365276,1,0.001271763586940909,0.00093318295342472693,0.0034319539614206507,11.130289196036756,rigidification_benchmark
8,Generic-Multi-Spin,0.59395972597541191,0.093797764581635606,1,0.036083966317391067,0.029364499310491208,0.097754130773507891,9.7068164976313707,rigidification_benchmark
6,Generic-Multi-Spin,0.87596474986124973,0.26400392422024438,1,0.13706102460112229,0.10853144952778671,0.35483199327585824,11.229941267799585,rigidification_benchmark
6,Cohomogeneity-1_Equal-Spin,0.94476730976077261,0.14715539734248539,1,8.4358701939959081e-09,7.434097555411319e-09,0.04222198792872265,10.520703058037906,rigidification_benchmark
9,Generic-Multi-Spin,0.47534822977017244,0.24001806423480251,1,0.07709856713774714,0.055228137272821144,0.21642708857569742,10.8698796864599,rigidification_benchmark
5,Generic-Multi-Spin,0.059914840509004891,0.037857600066180344,1,2.3840515696036646e-07,2.0732202731583045e-07,6.2344399870577334e-07,11.511375702917576,rigidification_benchmark
9,Cohomogeneity-1_Equal-Spin,1.4653061206978979,0.16999167922833563,1,1.6917801932263767e-08,9.9854097944679497e-09,0.021396784880804636,11.14844219358638,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,1.3542463759256154,0.092995514627901843,1,4.9066818525719626e-09,3.1851963704486548e-09,0.032446523094161295,10.152162929903715,rigidification_benchmark
8,Generic-Multi-Spin,0.13617832243352107,0.29777437491887154,1,0.0057925006468865893,0.0045042193856186146,0.015757993686007131,11.66098270881921,rigidification_benchmark
6,Single-Spin,0.44581969680592515,0.021701568804871292,1,0.0038489147795687864,0.0031296859644540697,0.010343901972281893,9.6264424806460731,rigidification_benchmark
5,Generic-Multi-Spin,1.1028366374257765,0.19192396245942916,1,0.056793611844887383,0.043184253918424342,0.14374226269802942,11.710652095731348,rigidification_benchmark
9,Generic-Multi-Spin,0.7995796805788381,0.073959964449980306,1,0.07011850014051825,0.050699008524976413,0.17953414352594793,12.691704474110157,rigidification_benchmark
7,Single-Spin,0.70512675338185016,0.16683886535824649,1,0.096302607009225508,0.076709384982636131,0.26752712708607457,10.898547926545143,rigidification_benchmark
9,Generic-Multi-Spin,0.20800766967793369,0.11573797818428186,1,0.0058978381652406049,0.0049694650922038021,0.015937056070324689,12.382387758418918,rigidification_benchmark
6,Generic-Multi-Spin,1.2384785721891811,0.2478608301039599,1,0.29791205567693818,0.26825480416322472,0.8355604520671438,8.9771194041706615,rigidification_benchmark
7,Cohomogeneity-1_Equal-Spin,1.3055273156834533,0.12562575732525905,1,8.3444972723644117e-09,5.9527754076263579e-09,0.015166635165263282,12.262830005120486,rigidification_benchmark
5,Cohomogeneity-1_Equal-Spin,0.27498846573444274,0.25599058802830615,1,2.2681162241846629e-08,2.2743660488261679e-08,0.023129968225437621,9.527595859952271,rigidification_benchmark
7,Single-Spin,0.69005565406787583,0.06436538553978037,1,0.031404054131767951,0.02304066446900218,0.087912358067443075,11.010140784643591,rigidification_benchmark
6,Generic-Multi-Spin,0.78462230381859366,0.15900187851266565,1,0.070822486131623619,0.064208887145029231,0.19246124655162636,9.4495135567151003,rigidification_benchmark
9,Generic-Multi-Spin,1.0409147069197855,0.032175247730055825,1,0.041615024171909473,0.031372689419476595,0.11576440679944927,10.199837267119438,rigidification_benchmark
6,Single-Spin,0.38396571373769739,0.19946774907423279,1,0.023913865383451274,0.018414132477404522,0.066372669820366298,11.163161401450633,rigidification_benchmark
6,Cohomogeneity-1_Equal-Spin,0.15637623473577669,0.082814964408159261,1,2.7203847453686248e-09,2.4359421671381359e-09,0.0044531522332169771,10.030744286999106,rigidification_benchmark
6,Generic-Multi-Spin,1.3743305656741411,0.29052328785749804,1,0.46462323759151314,0.30946953041716913,1.2308829063084668,11.756177033577114,rigidification_benchmark
7,Generic-Multi-Spin,1.4503494591738404,0.048916999962233941,1,0.10231571872779495,0.085385610834165654,0.28303703951067916,11.443310729321093,rigidification_benchmark
8,Single-Spin,0.044843025958843527,0.17929348705977016,1,0.00038819806770876928,0.00029877081781835331,0.0010357814660564616,9.946991739235818,rigidification_benchmark
8,Generic-Multi-Spin,0.54232831059049436,0.13638869699986186,1,0.05677012921522049,0.039566925488004612,0.15353522584343293,12.39063715506345,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,1.0118167684912318,0.23100938510880994,1,2.9795522490861824e-08,1.8254255096807029e-08,0.016185378776517288,11.168926751147955,rigidification_benchmark
7,Single-Spin,0.89604822437358833,0.10544313578723186,1,0.067766948307630831,0.051045678318673467,0.18003203512221838,10.22871829578653,rigidification_benchmark
9,Generic-Multi-Spin,0.6141583535138545,0.2727198322674716,1,0.11688585253949499,0.099542008620708486,0.31538884777941212,13.334377275034786,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,0.30415077821371611,0.0048617019733749331,1,1.436645074988122e-11,8.3283159001242732e-12,0.0024796296411973549,10.109635955095291,rigidification_benchmark
7,Single-Spin,1.1470917619456928,0.21258168181720283,1,0.22220527616842539,0.18409132971882736,0.65252285307421309,11.277401877660305,rigidification_benchmark
6,Cohomogeneity-1_Equal-Spin,1.1523169185127382,0.098560972493855287,1,3.7092384513815647e-09,3.4097315525476518e-09,0.0031525077245233043,11.694348188396543,rigidification_benchmark
9,Generic-Multi-Spin,0.30789611390378885,0.26876276908701002,1,0.031572801664161848,0.024471880570726672,0.085285632461141903,11.44281679596752,rigidification_benchmark
8,Generic-Multi-Spin,0.65412611065740323,0.011450915374647826,1,0.0048796099835907098,0.003732417278708221,0.012915364420279513,12.015001106448471,rigidification_benchmark
6,Generic-Multi-Spin,0.93462913575668916,0.21624579510556069,1,0.13703836084623802,0.11228313639542864,0.37113916612124798,8.8982345501892262,rigidification_benchmark
7,Single-Spin,1.0064414067371377,0.042616203534939327,1,0.038965311801058902,0.032781043781915875,0.10535800545514773,9.8383022026158873,rigidification_benchmark
7,Single-Spin,0.53836411821498809,0.17475507489456052,1,0.046758539837478415,0.036499301840547872,0.13305972171755812,11.071121826395393,rigidification_benchmark
8,Single-Spin,0.0046335245718779044,0.14239654353505279,1,3.2445066422897918e-06,2.5010979463327853e-06,8.401732072360204e-06,10.830046354234218,rigidification_benchmark
7,Single-Spin,1.4116412301616743,0.2352548473819159,1,0.47147571108651964,0.34112637005161034,1.2858529595897898,12.310129171330482,rigidification_benchmark
9,Cohomogeneity-1_Equal-Spin,1.3938153916888134,0.026459805706286806,1,4.4899152322232268e-10,2.4021530999417367e-10,0.0040287793694637935,12.224724369775505,rigidification_benchmark
5,Generic-Multi-Spin,0.17442843428625168,0.19668656240629873,1,7.3847532746642455e-05,5.0178584629204761e-05,0.00020230517199197034,8.7121098535135388,rigidification_benchmark
7,Generic-Multi-Spin,0.41558165233808386,0.088237456539824607,1,0.012447652895227021,0.010509608743969194,0.032718281578177105,12.495388344489038,rigidification_benchmark
6,Cohomogeneity-1_Equal-Spin,1.0710050551150152,0.29301152463332841,1,3.4126786536788155e-08,2.933255464693156e-08,0.007226902024211777,9.7175369954667978,rigidification_benchmark
5,Single-Spin,0.76489859450525233,0.1205008374104919,1,0.010229085482295952,0.0081641797206934898,0.027166797432081047,9.8672873568721116,rigidification_benchmark
9,Generic-Multi-Spin,0.67187899783308336,0.25261889713270402,1,0.12623317336535098,0.096900876558933202,0.31832707991190234,12.792440104484559,rigidification_benchmark
7,Single-Spin,0.24322518289175538,0.069197355562443844,1,0.003581901963848731,0.003156642234062753,0.0098721668385328559,9.5590475719422106,rigidification_benchmark
5,Generic-Multi-Spin,1.275220971747538,0.16208061951616407,1,0.085051723834855097,0.062954749475606767,0.22812749262158633,10.481465181801468,rigidification_benchmark
6,Generic-Multi-Spin,1.2433039145215954,0.059749011317872448,1,0.065752444052139911,0.056189632555717045,0.18165292434897276,9.860274363588541,rigidification_benchmark
5,Single-Spin,0.21142327869191674,0.15439029648822361,1,0.00011617190072929239,8.9355079631825589e-05,0.00032072316346426277,11.449306544847786,rigidification_benchmark
9,Generic-Multi-Spin,0.74552007326276137,0.13024188120849339,1,0.074861474712871356,0.062086997130440365,0.20121216748069373,10.918036656640471,rigidification_benchmark
5,Generic-Multi-Spin,0.83847029202479306,0.26060234886608646,1,0.030437701279509451,0.02280258907129485,0.078680254113060469,10.022302424069494,rigidification_benchmark
5,Single-Spin,1.0977952993526765,0.078203212511045866,1,0.024911088802341157,0.020459192370876299,0.065908846399263296,10.841162648517638,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,0.44225674354964123,0.28590717291493062,1,4.5797567718838708e-08,2.7577555183818889e-08,0.022789562121956011,9.6458454564213749,rigidification_benchmark
7,Cohomogeneity-1_Equal-Spin,0.095660545868292451,0.036786820813830945,1,6.4860194815945563e-10,4.6976738507788594e-10,0.0060615585618238417,12.07782867513597,rigidification_benchmark
5,Generic-Multi-Spin,1.3151168811809915,0.2040841143554738,1,0.12924882851003294,0.11377595917140255,0.3458032226730488,9.6852434263564646,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,1.4852136429174021,0.131776578535405,1,9.6967835519326053e-09,5.9918226169672335e-09,0.031539866658861111,9.8297802097164091,rigidification_benchmark
5,Single-Spin,0.078273884765368881,0.22639247444688718,1,3.7981558251760266e-06,3.0246589796483033e-06,9.7050545734113581e-06,10.629897183738649,rigidification_benchmark
9,Generic-Multi-Spin,0.5065614987789625,0.053529368765364405,1,0.016876965710585237,0.013720237572546513,0.045339194769633349,11.737553559429944,rigidification_benchmark
5,Cohomogeneity-1_Equal-Spin,0.97452506474738199,0.18391021890835466,1,1.2050581346295648e-08,1.1663581950918312e-08,0.01695595574163623,10.952902450691909,rigidification_benchmark
8,Single-Spin,0.85592991001268004,0.00024497906545735898,1,0.00018325356179866223,0.00014655618677900627,0.00050155227644616321,13.012268138024956,rigidification_benchmark
8,Generic-Multi-Spin,0.57535893747563094,0.2079693219547393,1,0.069480998980830488,0.061052647782254311,0.17443856858283083,10.574616153165698,rigidification_benchmark
6,Generic-Multi-Spin,0.33457192035153327,0.11006003750848771,1,0.0075957812555256261,0.0063466524382335601,0.019699300442618441,10.698950228095054,rigidification_benchmark
7,Single-Spin,1.1791064475142128,0.27733194179126153,1,0.34754463814321163,0.3032847413810611,0.93711466105848951,9.7640318554826084,rigidification_benchmark
5,Cohomogeneity-1_Equal-Spin,1.1825134639153323,0.10898559397968278,1,4.41631853041741e-09,4.2083223757620403e-09,0.0097145800805866437,11.421407057438046,rigidification_benchmark
7,Cohomogeneity-1_Equal-Spin,0.33959465529904331,0.27686889459353592,1,3.7878900668809783e-08,2.7045118055506347e-08,0.020636764161217465,10.369105800613761,rigidification_benchmark
8,Single-Spin,0.57926308772896418,0.0010250421954523773,1,0.00035839061532713982,0.00027003322455871053,0.00094943949906587906,11.518709270656109,rigidification_benchmark
9,Generic-Multi-Spin,0.8611765585889769,0.20814313857779745,1,0.21648778910343711,0.15471304952243234,0.58943618586092938,10.74101829500869,rigidification_benchmark
9,Generic-Multi-Spin,0.97695008421490714,0.05306260225020256,1,0.06508696090706953,0.052938286229326649,0.16743902114862599,10.250643768068404,rigidification_benchmark
9,Generic-Multi-Spin,0.50743946237404736,0.18283720588625596,1,0.050548991013266452,0.041894608640518236,0.13127797875255473,12.462281676195563,rigidification_benchmark
7,Generic-Multi-Spin,0.08028187683362234,0.13194667584102696,1,0.00075631736729747309,0.00056471583859470337,0.002068832440655588,10.531542247720063,rigidification_benchmark
5,Single-Spin,1.4857646988727748,0.22717396808358842,1,0.18838024921225577,0.16538490525544544,0.50105791545062206,11.255292079877108,rigidification_benchmark
6,Generic-Multi-Spin,1.3160270080533596,0.036983523309022194,1,0.053009389876175858,0.040514311607113294,0.15039303794068976,10.940696777123957,rigidification_benchmark
