block_index	language	source_offset_tokens	length_tokens
1226	EN	1255424	2048
1227	TL	1255424	2048
1228	EN	1257472	2048
1229	TL	1257472	2048
1230	EN	1259520	2048
1231	TL	1259520	2048
1232	EN	1261568	2048
1233	TL	1261568	2048
1234	EN	1263616	2048
1235	TL	1263616	2048
1236	EN	1265664	2048
1237	TL	1265664	2048
1238	EN	1267712	2048
1239	TL	1267712	2048
1240	EN	1269760	2048
1241	TL	1269760	2048
1242	EN	1271808	2048
1243	TL	1271808	2048
1244	EN	1273856	2048
1245	TL	1273856	2048
1246	EN	1275904	2048
1247	TL	1275904	2048
1248	EN	1277952	2048
1249	TL	1277952	2048
1250	EN	1280000	2048
1251	TL	1280000	2048
1252	EN	1282048	2048
1253	TL	1282048	2048
1254	EN	1284096	2048
1255	TL	1284096	2048
1256	EN	1286144	2048
1257	TL	1286144	2048
1258	EN	1288192	2048
1259	TL	1288192	2048
1260	EN	1290240	2048
1261	TL	1290240	2048
1262	EN	1292288	2048
1263	TL	1292288	2048
1264	EN	1294336	2048
1265	TL	1294336	2048
1266	EN	1296384	2048
1267	TL	1296384	2048
1268	EN	1298432	2048
1269	TL	1298432	2048
1270	EN	1300480	2048
1271	TL	1300480	2048
1272	EN	1302528	2048
1273	TL	1302528	2048
1274	EN	1304576	2048
1275	TL	1304576	2048
1276	EN	1306624	2048
1277	TL	1306624	2048
1278	EN	1308672	2048
1279	TL	1308672	2048
1280	EN	1310720	2048
1281	TL	1310720	2048
1282	EN	1312768	2048
1283	TL	1312768	2048
1284	EN	1314816	2048
1285	TL	1314816	2048
1286	EN	1316864	2048
1287	TL	1316864	2048
1288	EN	1318912	2048
1289	TL	1318912	2048
1290	EN	1320960	2048
1291	TL	1320960	2048
1292	EN	1323008	2048
1293	TL	1323008	2048
1294	EN	1325056	2048
1295	TL	1325056	2048
1296	EN	1327104	2048
1297	TL	1327104	2048
1298	EN	1329152	2048
1299	TL	1329152	2048
1300	EN	1331200	2048
1301	TL	1331200	2048
1302	EN	1333248	2048
1303	TL	1333248	2048
1304	EN	1335296	2048
1305	TL	1335296	2048
1306	EN	1337344	2048
1307	TL	1337344	2048
1308	EN	1339392	2048
1309	TL	1339392	2048
1310	EN	1341440	2048
1311	TL	1341440	2048
1312	EN	1343488	2048
1313	TL	1343488	2048
1314	EN	1345536	2048
1315	TL	1345536	2048
1316	EN	1347584	2048
1317	TL	1347584	2048
1318	EN	1349632	2048
1319	TL	1349632	2048
1320	EN	1351680	2048
1321	TL	1351680	2048
1322	EN	1353728	2048
1323	TL	1353728	2048
1324	EN	1355776	2048
1325	TL	1355776	2048
1326	EN	1357824	2048
1327	TL	1357824	2048
1328	EN	1359872	2048
1329	TL	1359872	2048
1330	EN	1361920	2048
1331	TL	1361920	2048
1332	EN	1363968	2048
1333	TL	1363968	2048
1334	EN	1366016	2048
1335	TL	1366016	2048
1336	EN	1368064	2048
1337	TL	1368064	2048
1338	EN	1370112	2048
1339	TL	1370112	2048
1340	EN	1372160	2048
1341	TL	1372160	2048
1342	EN	1374208	2048
1343	TL	1374208	2048
1344	EN	1376256	2048
1345	TL	1376256	2048
1346	EN	1378304	2048
1347	TL	1378304	2048
1348	EN	1380352	2048
1349	TL	1380352	2048
1350	EN	1382400	2048
1351	TL	1382400	2048
1352	EN	1384448	2048
1353	TL	1384448	2048
1354	EN	1386496	2048
1355	TL	1386496	2048
1356	EN	1388544	2048
1357	TL	1388544	2048
1358	EN	1390592	2048
1359	TL	1390592	2048
1360	EN	1392640	2048
1361	TL	1392640	2048
1362	EN	1394688	2048
1363	TL	1394688	2048
1364	EN	1396736	2048
1365	TL	1396736	2048
1366	EN	1398784	2048
1367	TL	1398784	2048
1368	EN	1400832	2048
1369	TL	1400832	2048
1370	EN	1402880	2048
1371	TL	1402880	2048
1372	EN	1404928	2048
1373	TL	1404928	2048
1374	EN	1406976	2048
1375	TL	1406976	2048
1376	EN	1409024	2048
1377	TL	1409024	2048
1378	EN	1411072	2048
1379	TL	1411072	2048
1380	EN	1413120	2048
1381	TL	1413120	2048
1382	EN	1415168	2048
1383	TL	1415168	2048
1384	EN	1417216	2048
1385	TL	1417216	2048
1386	EN	1419264	2048
1387	TL	1419264	2048
1388	EN	1421312	2048
1389	TL	1421312	2048
1390	EN	1423360	2048
1391	TL	1423360	2048
1392	EN	1425408	2048
1393	TL	1425408	2048
1394	EN	1427456	2048
1395	TL	1427456	2048
1396	EN	1429504	2048
1397	TL	1429504	2048
1398	EN	1431552	2048
1399	TL	1431552	2048
1400	EN	1433600	2048
1401	TL	1433600	2048
1402	EN	1435648	2048
1403	TL	1435648	2048
1404	EN	1437696	2048
1405	TL	1437696	2048
1406	EN	1439744	2048
1407	TL	1439744	2048
1408	EN	1441792	2048
1409	TL	1441792	2048
1410	EN	1443840	2048
1411	TL	1443840	2048
1412	EN	1445888	2048
1413	TL	1445888	2048
1414	EN	1447936	2048
1415	TL	1447936	2048
1416	EN	1449984	2048
1417	TL	1449984	2048
1418	EN	1452032	2048
1419	TL	1452032	2048
1420	EN	1454080	2048
1421	TL	1454080	2048
1422	EN	1456128	2048
1423	TL	1456128	2048
1424	EN	1458176	2048
1425	TL	1458176	2048
1426	EN	1460224	2048
1427	TL	1460224	2048
1428	EN	1462272	2048
1429	TL	1462272	2048
1430	EN	1464320	2048
1431	TL	1464320	2048
1432	EN	1466368	2048
1433	TL	1466368	2048
1434	EN	1468416	2048
1435	TL	1468416	2048
1436	EN	1470464	2048
1437	TL	1470464	2048
1438	EN	1472512	2048
1439	TL	1472512	2048
1440	EN	1474560	2048
1441	TL	1474560	2048
1442	EN	1476608	2048
1443	TL	1476608	2048
1444	EN	1478656	2048
1445	TL	1478656	2048
1446	EN	1480704	2048
1447	TL	1480704	2048
1448	EN	1482752	2048
1449	TL	1482752	2048
1450	EN	1484800	2048
1451	TL	1484800	2048
1452	EN	1486848	2048
1453	TL	1486848	2048
1454	EN	1488896	2048
1455	TL	1488896	2048
1456	EN	1490944	2048
1457	TL	1490944	2048
1458	EN	1492992	2048
1459	TL	1492992	2048
1460	EN	1495040	2048
1461	TL	1495040	2048
1462	EN	1497088	2048
1463	TL	1497088	2048
1464	EN	1499136	2048
1465	TL	1499136	2048
1466	EN	1501184	2048
1467	TL	1501184	2048
1468	EN	1503232	2048
1469	TL	1503232	2048
1470	EN	1505280	2048
1471	TL	1505280	2048
1472	EN	1507328	2048
1473	TL	1507328	2048
1474	EN	1509376	2048
1475	TL	1509376	2048
1476	EN	1511424	2048
1477	TL	1511424	2048
1478	EN	1513472	2048
1479	TL	1513472	2048
1480	EN	1515520	2048
1481	TL	1515520	2048
1482	EN	1517568	2048
1483	TL	1517568	2048
1484	EN	1519616	2048
1485	TL	1519616	2048
1486	EN	1521664	2048
1487	TL	1521664	2048
1488	EN	1523712	2048
1489	TL	1523712	2048
1490	EN	1525760	2048
1491	TL	1525760	2048
1492	EN	1527808	2048
1493	TL	1527808	2048
1494	EN	1529856	2048
1495	TL	1529856	2048
1496	EN	1531904	2048
1497	TL	1531904	2048
1498	EN	1533952	2048
1499	TL	1533952	2048
1500	EN	1536000	2048
1501	TL	1536000	2048
1502	EN	1538048	2048
1503	TL	1538048	2048
1504	EN	1540096	2048
1505	TL	1540096	2048
1506	EN	1542144	2048
1507	TL	1542144	2048
1508	EN	1544192	2048
1509	TL	1544192	2048
1510	EN	1546240	2048
1511	TL	1546240	2048
1512	EN	1548288	2048
1513	TL	1548288	2048
1514	EN	1550336	2048
1515	TL	1550336	2048
1516	EN	1552384	2048
1517	TL	1552384	2048
1518	EN	1554432	2048
1519	TL	1554432	2048
1520	EN	1556480	2048
1521	TL	1556480	2048
1522	EN	1558528	2048
1523	TL	1558528	2048
1524	EN	1560576	2048
1525	TL	1560576	2048
1526	EN	1562624	2048
1527	TL	1562624	2048
1528	EN	1564672	2048
1529	TL	1564672	2048
1530	EN	1566720	2048
1531	TL	1566720	2048
1532	EN	1568768	2048
1533	TL	1568768	2048
1534	EN	1570816	2048
1535	TL	1570816	2048
1536	EN	1572864	2048
1537	TL	1572864	2048
1538	EN	1574912	2048
1539	TL	1574912	2048
1540	EN	1576960	2048
1541	TL	1576960	2048
1542	EN	1579008	2048
1543	TL	1579008	2048
1544	EN	1581056	2048
1545	TL	1581056	2048
1546	EN	1583104	2048
1547	TL	1583104	2048
1548	EN	1585152	2048
1549	TL	1585152	2048
1550	EN	1587200	2048
1551	TL	1587200	2048
1552	EN	1589248	2048
1553	TL	1589248	2048
1554	EN	1591296	2048
1555	TL	1591296	2048
1556	EN	1593344	2048
1557	TL	1593344	2048
1558	EN	1595392	2048
1559	TL	1595392	2048
1560	EN	1597440	2048
1561	TL	1597440	2048
1562	EN	1599488	2048
1563	TL	1599488	2048
1564	EN	1601536	2048
1565	TL	1601536	2048
1566	EN	1603584	2048
1567	TL	1603584	2048
1568	EN	1605632	2048
1569	TL	1605632	2048
1570	EN	1607680	2048
1571	TL	1607680	2048
1572	EN	1609728	2048
1573	TL	1609728	2048
1574	EN	1611776	2048
1575	TL	1611776	2048
1576	EN	1613824	2048
1577	TL	1613824	2048
1578	EN	1615872	2048
1579	TL	1615872	2048
1580	EN	1617920	2048
1581	TL	1617920	2048
1582	EN	1619968	2048
1583	TL	1619968	2048
1584	EN	1622016	2048
1585	TL	1622016	2048
1586	EN	1624064	2048
1587	TL	1624064	2048
1588	EN	1626112	2048
1589	TL	1626112	2048
1590	EN	1628160	2048
1591	TL	1628160	2048
1592	EN	1630208	2048
1593	TL	1630208	2048
1594	EN	1632256	2048
1595	TL	1632256	2048
1596	EN	1634304	2048
1597	TL	1634304	2048
1598	EN	1636352	2048
1599	TL	1636352	2048
1600	EN	1638400	2048
1601	TL	1638400	2048
1602	EN	1640448	2048
1603	TL	1640448	2048
1604	EN	1642496	2048
1605	TL	1642496	2048
1606	EN	1644544	2048
1607	TL	1644544	2048
1608	EN	1646592	2048
1609	TL	1646592	2048
1610	EN	1648640	2048
1611	TL	1648640	2048
1612	EN	1650688	2048
1613	TL	1650688	2048
1614	EN	1652736	2048
1615	TL	1652736	2048
1616	EN	1654784	2048
1617	TL	1654784	2048
1618	EN	1656832	2048
1619	TL	1656832	2048
1620	EN	1658880	2048
1621	TL	1658880	2048
1622	EN	1660928	2048
1623	TL	1660928	2048
1624	EN	1662976	2048
1625	TL	1662976	2048
1626	EN	1665024	2048
1627	TL	1665024	2048
1628	EN	1667072	2048
1629	TL	1667072	2048
1630	EN	1669120	2048
1631	TL	1669120	2048
1632	EN	1671168	2048
1633	TL	1671168	2048
1634	EN	1673216	2048
1635	TL	1673216	2048
1636	EN	1675264	2048
1637	TL	1675264	2048
1638	EN	1677312	2048
1639	TL	1677312	2048
1640	EN	1679360	2048
1641	TL	1679360	2048
1642	EN	1681408	2048
1643	TL	1681408	2048
1644	EN	1683456	2048
1645	TL	1683456	2048
1646	EN	1685504	2048
1647	TL	1685504	2048
1648	EN	1687552	2048
1649	TL	1687552	2048
1650	EN	1689600	2048
1651	TL	1689600	2048
1652	EN	1691648	2048
1653	TL	1691648	2048
1654	EN	1693696	2048
1655	TL	1693696	2048
1656	EN	1695744	2048
1657	TL	1695744	2048
1658	EN	1697792	2048
1659	TL	1697792	2048
1660	EN	1699840	2048
1661	TL	1699840	2048
1662	EN	1701888	2048
1663	TL	1701888	2048
1664	EN	1703936	2048
1665	TL	1703936	2048
1666	EN	1705984	2048
1667	TL	1705984	2048
1668	EN	1708032	2048
1669	TL	1708032	2048
1670	EN	1710080	2048
1671	TL	1710080	2048
1672	EN	1712128	2048
1673	TL	1712128	2048
1674	EN	1714176	2048
1675	TL	1714176	2048
1676	EN	1716224	2048
1677	TL	1716224	2048
1678	EN	1718272	2048
1679	TL	1718272	2048
1680	EN	1720320	2048
1681	TL	1720320	2048
1682	EN	1722368	2048
1683	TL	1722368	2048
1684	EN	1724416	2048
1685	TL	1724416	2048
1686	EN	1726464	2048
1687	TL	1726464	2048
1688	EN	1728512	2048
1689	TL	1728512	2048
1690	EN	1730560	2048
1691	TL	1730560	2048
1692	EN	1732608	2048
1693	TL	1732608	2048
1694	EN	1734656	2048
1695	TL	1734656	2048
1696	EN	1736704	2048
1697	TL	1736704	2048
1698	EN	1738752	2048
1699	TL	1738752	2048
1700	EN	1740800	2048
1701	TL	1740800	2048
1702	EN	1742848	2048
1703	TL	1742848	2048
1704	EN	1744896	2048
1705	TL	1744896	2048
1706	EN	1746944	2048
1707	TL	1746944	2048
1708	EN	1748992	2048
1709	TL	1748992	2048
1710	EN	1751040	2048
1711	TL	1751040	2048
1712	EN	1753088	2048
1713	TL	1753088	2048
1714	EN	1755136	2048
1715	TL	1755136	2048
1716	EN	1757184	2048
1717	TL	1757184	2048
1718	EN	1759232	2048
1719	TL	1759232	2048
1720	EN	1761280	2048
1721	TL	1761280	2048
1722	EN	1763328	2048
1723	TL	1763328	2048
1724	EN	1765376	2048
1725	TL	1765376	2048
1726	EN	1767424	2048
1727	TL	1767424	2048
1728	EN	1769472	2048
1729	TL	1769472	2048
1730	EN	1771520	2048
1731	TL	1771520	2048
1732	EN	1773568	2048
1733	TL	1773568	2048
1734	EN	1775616	2048
1735	TL	1775616	2048
1736	EN	1777664	2048
1737	TL	1777664	2048
1738	EN	1779712	2048
1739	TL	1779712	2048
1740	EN	1781760	2048
1741	TL	1781760	2048
1742	EN	1783808	2048
1743	TL	1783808	2048
1744	EN	1785856	2048
1745	TL	1785856	2048
1746	EN	1787904	2048
1747	TL	1787904	2048
1748	EN	1789952	2048
1749	TL	1789952	2048
1750	EN	1792000	2048
1751	TL	1792000	2048
1752	EN	1794048	2048
1753	TL	1794048	2048
1754	EN	1796096	2048
1755	TL	1796096	2048
1756	EN	1798144	2048
1757	TL	1798144	2048
1758	EN	1800192	2048
1759	TL	1800192	2048
1760	EN	1802240	2048
1761	TL	1802240	2048
1762	EN	1804288	2048
1763	TL	1804288	2048
1764	EN	1806336	2048
1765	TL	1806336	2048
1766	EN	1808384	2048
1767	TL	1808384	2048
1768	EN	1810432	2048
1769	TL	1810432	2048
1770	EN	1812480	2048
1771	TL	1812480	2048
1772	EN	1814528	2048
1773	TL	1814528	2048
1774	EN	1816576	2048
1775	TL	1816576	2048
1776	EN	1818624	2048
1777	TL	1818624	2048
1778	EN	1820672	2048
1779	TL	1820672	2048
1780	EN	1822720	2048
1781	TL	1822720	2048
1782	EN	1824768	2048
1783	TL	1824768	2048
1784	EN	1826816	2048
1785	TL	1826816	2048
1786	EN	1828864	2048
1787	TL	1828864	2048
1788	EN	1830912	2048
1789	TL	1830912	2048
1790	EN	1832960	2048
1791	TL	1832960	2048
1792	EN	1835008	2048
1793	TL	1835008	2048
1794	EN	1837056	2048
1795	TL	1837056	2048
1796	EN	1839104	2048
1797	TL	1839104	2048
1798	EN	1841152	2048
1799	TL	1841152	2048
1800	EN	1843200	2048
1801	TL	1843200	2048
1802	EN	1845248	2048
1803	TL	1845248	2048
1804	EN	1847296	2048
1805	TL	1847296	2048
1806	EN	1849344	2048
1807	TL	1849344	2048
1808	EN	1851392	2048
1809	TL	1851392	2048
1810	EN	1853440	2048
1811	TL	1853440	2048
1812	EN	1855488	2048
1813	TL	1855488	2048
1814	EN	1857536	2048
1815	TL	1857536	2048
1816	EN	1859584	2048
1817	TL	1859584	2048
1818	EN	1861632	2048
1819	TL	1861632	2048
1820	EN	1863680	2048
1821	TL	1863680	2048
1822	EN	1865728	2048
1823	TL	1865728	2048
1824	EN	1867776	2048
1825	TL	1867776	2048
1826	EN	1869824	2048
1827	TL	1869824	2048
1828	EN	1871872	2048
1829	TL	1871872	2048
1830	EN	1873920	2048
1831	TL	1873920	2048
1832	EN	1875968	2048
1833	TL	1875968	2048
1834	EN	1878016	2048
1835	TL	1878016	2048
1836	EN	1880064	2048
1837	TL	1880064	2048
1838	EN	1882112	2048
1839	TL	1882112	2048
1840	EN	1884160	2048
1841	TL	1884160	2048
1842	EN	1886208	2048
1843	TL	1886208	2048
1844	EN	1888256	2048
1845	TL	1888256	2048
1846	EN	1890304	2048
1847	TL	1890304	2048
1848	EN	1892352	2048
1849	TL	1892352	2048
1850	EN	1894400	2048
1851	TL	1894400	2048
1852	EN	1896448	2048
1853	TL	1896448	2048
1854	EN	1898496	2048
1855	TL	1898496	2048
1856	EN	1900544	2048
1857	TL	1900544	2048
1858	EN	1902592	2048
1859	TL	1902592	2048
1860	EN	1904640	2048
1861	TL	1904640	2048
1862	EN	1906688	2048
1863	TL	1906688	2048
1864	EN	1908736	2048
1865	TL	1908736	2048
1866	EN	1910784	2048
1867	TL	1910784	2048
1868	EN	1912832	2048
1869	TL	1912832	2048
1870	EN	1914880	2048
1871	TL	1914880	2048
1872	EN	1916928	2048
1873	TL	1916928	2048
1874	EN	1918976	2048
1875	TL	1918976	2048
1876	EN	1921024	2048
1877	TL	1921024	2048
1878	EN	1923072	2048
1879	TL	1923072	2048
1880	EN	1925120	2048
1881	TL	1925120	2048
1882	EN	1927168	2048
1883	TL	1927168	2048
1884	EN	1929216	2048
1885	TL	1929216	2048
1886	EN	1931264	2048
1887	TL	1931264	2048
1888	EN	1933312	2048
1889	TL	1933312	2048
1890	EN	1935360	2048
1891	TL	1935360	2048
1892	EN	1937408	2048
1893	TL	1937408	2048
1894	EN	1939456	2048
1895	TL	1939456	2048
1896	EN	1941504	2048
1897	TL	1941504	2048
1898	EN	1943552	2048
1899	TL	1943552	2048
1900	EN	1945600	2048
1901	TL	1945600	2048
1902	EN	1947648	2048
1903	TL	1947648	2048
1904	EN	1949696	2048
1905	TL	1949696	2048
1906	EN	1951744	2048
1907	TL	1951744	2048
1908	EN	1953792	2048
1909	TL	1953792	2048
1910	EN	1955840	2048
1911	TL	1955840	2048
1912	EN	1957888	2048
1913	TL	1957888	2048
1914	EN	1959936	2048
1915	TL	1959936	2048
1916	EN	1961984	2048
1917	TL	1961984	2048
1918	EN	1964032	2048
1919	TL	1964032	2048
1920	EN	1966080	2048
1921	TL	1966080	2048
1922	EN	1968128	2048
1923	TL	1968128	2048
1924	EN	1970176	2048
1925	TL	1970176	2048
1926	EN	1972224	2048
1927	TL	1972224	2048
1928	EN	1974272	2048
1929	TL	1974272	2048
1930	EN	1976320	2048
1931	TL	1976320	2048
1932	EN	1978368	2048
1933	TL	1978368	2048
1934	EN	1980416	2048
1935	TL	1980416	2048
1936	EN	1982464	2048
1937	TL	1982464	2048
1938	EN	1984512	2048
1939	TL	1984512	2048
1940	EN	1986560	2048
1941	TL	1986560	2048
1942	EN	1988608	2048
1943	TL	1988608	2048
1944	EN	1990656	2048
1945	TL	1990656	2048
1946	EN	1992704	2048
1947	TL	1992704	2048
1948	EN	1994752	2048
1949	TL	1994752	2048
1950	EN	1996800	2048
1951	TL	1996800	2048
1952	EN	1998848	2048
1953	TL	1998848	2048
1954	EN	2000896	2048
1955	TL	2000896	2048
1956	EN	2002944	2048
1957	TL	2002944	2048
1958	EN	2004992	2048
1959	TL	2004992	2048
1960	EN	2007040	2048
1961	TL	2007040	2048
1962	EN	2009088	2048
1963	TL	2009088	2048
1964	EN	2011136	2048
1965	TL	2011136	2048
1966	EN	2013184	2048
1967	TL	2013184	2048
1968	EN	2015232	2048
1969	TL	2015232	2048
1970	EN	2017280	2048
1971	TL	2017280	2048
1972	EN	2019328	2048
1973	TL	2019328	2048
1974	EN	2021376	2048
1975	TL	2021376	2048
1976	EN	2023424	2048
1977	TL	2023424	2048
1978	EN	2025472	2048
1979	TL	2025472	2048
1980	EN	2027520	2048
1981	TL	2027520	2048
1982	EN	2029568	2048
1983	TL	2029568	2048
1984	EN	2031616	2048
1985	TL	2031616	2048
1986	EN	2033664	2048
1987	TL	2033664	2048
1988	EN	2035712	2048
1989	TL	2035712	2048
1990	EN	2037760	2048
1991	TL	2037760	2048
1992	EN	2039808	2048
1993	TL	2039808	2048
1994	EN	2041856	2048
1995	TL	2041856	2048
1996	EN	2043904	2048
1997	TL	2043904	2048
1998	EN	2045952	2048
1999	TL	2045952	2048
2000	EN	2048000	2048
2001	TL	2048000	2048
2002	EN	2050048	2048
2003	TL	2050048	2048
2004	EN	2052096	2048
2005	TL	2052096	2048
2006	EN	2054144	2048
2007	TL	2054144	2048
2008	EN	2056192	2048
2009	TL	2056192	2048
2010	EN	2058240	2048
2011	TL	2058240	2048
2012	EN	2060288	2048
2013	TL	2060288	2048
2014	EN	2062336	2048
2015	TL	2062336	2048
2016	EN	2064384	2048
2017	TL	2064384	2048
2018	EN	2066432	2048
2019	TL	2066432	2048
2020	EN	2068480	2048
2021	TL	2068480	2048
2022	EN	2070528	2048
2023	TL	2070528	2048
2024	EN	2072576	2048
2025	TL	2072576	2048
2026	EN	2074624	2048
2027	TL	2074624	2048
2028	EN	2076672	2048
2029	TL	2076672	2048
2030	EN	2078720	2048
2031	TL	2078720	2048
2032	EN	2080768	2048
2033	TL	2080768	2048
2034	EN	2082816	2048
2035	TL	2082816	2048
2036	EN	2084864	2048
2037	TL	2084864	2048
2038	EN	2086912	2048
2039	TL	2086912	2048
2040	EN	2088960	2048
2041	TL	2088960	2048
2042	EN	2091008	2048
2043	TL	2091008	2048
2044	EN	2093056	2048
2045	TL	2093056	2048
2046	EN	2095104	2048
2047	TL	2095104	2048
2048	EN	2097152	2048
2049	TL	2097152	2048
2050	EN	2099200	2048
2051	TL	2099200	2048
2052	EN	2101248	2048
2053	TL	2101248	2048
2054	EN	2103296	2048
2055	TL	2103296	2048
2056	EN	2105344	2048
2057	TL	2105344	2048
2058	EN	2107392	2048
2059	TL	2107392	2048
2060	EN	2109440	2048
2061	TL	2109440	2048
2062	EN	2111488	2048
2063	TL	2111488	2048
2064	EN	2113536	2048
2065	TL	2113536	2048
2066	EN	2115584	2048
2067	TL	2115584	2048
2068	EN	2117632	2048
2069	TL	2117632	2048
2070	EN	2119680	2048
2071	TL	2119680	2048
2072	EN	2121728	2048
2073	TL	2121728	2048
2074	EN	2123776	2048
2075	TL	2123776	2048
2076	EN	2125824	2048
2077	TL	2125824	2048
2078	EN	2127872	2048
2079	TL	2127872	2048
2080	EN	2129920	2048
2081	TL	2129920	2048
2082	EN	2131968	2048
2083	TL	2131968	2048
2084	EN	2134016	2048
2085	TL	2134016	2048
2086	EN	2136064	2048
2087	TL	2136064	2048
2088	EN	2138112	2048
2089	TL	2138112	2048
2090	EN	2140160	2048
2091	TL	2140160	2048
2092	EN	2142208	2048
2093	TL	2142208	2048
2094	EN	2144256	2048
2095	TL	2144256	2048
2096	EN	2146304	2048
2097	TL	2146304	2048
2098	EN	2148352	2048
2099	TL	2148352	2048
2100	EN	2150400	2048
2101	TL	2150400	2048
2102	EN	2152448	2048
2103	TL	2152448	2048
2104	EN	2154496	2048
2105	TL	2154496	2048
2106	EN	2156544	2048
2107	TL	2156544	2048
2108	EN	2158592	2048
2109	TL	2158592	2048
2110	EN	2160640	2048
2111	TL	2160640	2048
2112	EN	2162688	2048
2113	TL	2162688	2048
2114	EN	2164736	2048
2115	TL	2164736	2048
2116	EN	2166784	2048
2117	TL	2166784	2048
2118	EN	2168832	2048
2119	TL	2168832	2048
2120	EN	2170880	2048
2121	TL	2170880	2048
2122	EN	2172928	2048
2123	TL	2172928	2048
2124	EN	2174976	2048
2125	TL	2174976	2048
2126	EN	2177024	2048
2127	TL	2177024	2048
2128	EN	2179072	2048
2129	TL	2179072	2048
2130	EN	2181120	2048
2131	TL	2181120	2048
2132	EN	2183168	2048
2133	TL	2183168	2048
2134	EN	2185216	2048
2135	TL	2185216	2048
2136	EN	2187264	2048
2137	TL	2187264	2048
2138	EN	2189312	2048
2139	TL	2189312	2048
2140	EN	2191360	2048
2141	TL	2191360	2048
2142	EN	2193408	2048
2143	TL	2193408	2048
2144	EN	2195456	2048
2145	TL	2195456	2048
2146	EN	2197504	2048
2147	TL	2197504	2048
2148	EN	2199552	2048
2149	TL	2199552	2048
2150	EN	2201600	2048
2151	TL	2201600	2048
2152	EN	2203648	2048
2153	TL	2203648	2048
2154	EN	2205696	2048
2155	TL	2205696	2048
2156	EN	2207744	2048
2157	TL	2207744	2048
2158	EN	2209792	2048
2159	TL	2209792	2048
2160	EN	2211840	2048
2161	TL	2211840	2048
2162	EN	2213888	2048
2163	TL	2213888	2048
2164	EN	2215936	2048
2165	TL	2215936	2048
2166	EN	2217984	2048
2167	TL	2217984	2048
2168	EN	2220032	2048
2169	TL	2220032	2048
2170	EN	2222080	2048
2171	TL	2222080	2048
2172	EN	2224128	2048
2173	TL	2224128	2048
2174	EN	2226176	2048
2175	TL	2226176	2048
2176	EN	2228224	2048
2177	TL	2228224	2048
2178	EN	2230272	2048
2179	TL	2230272	2048
2180	EN	2232320	2048
2181	TL	2232320	2048
2182	EN	2234368	2048
2183	TL	2234368	2048
2184	EN	2236416	2048
2185	TL	2236416	2048
2186	EN	2238464	2048
2187	TL	2238464	2048
2188	EN	2240512	2048
2189	TL	2240512	2048
2190	EN	2242560	2048
2191	TL	2242560	2048
2192	EN	2244608	2048
2193	TL	2244608	2048
2194	EN	2246656	2048
2195	TL	2246656	2048
2196	EN	2248704	2048
2197	TL	2248704	2048
2198	EN	2250752	2048
2199	TL	2250752	2048
2200	EN	2252800	2048
2201	TL	2252800	2048
2202	EN	2254848	2048
2203	TL	2254848	2048
2204	EN	2256896	2048
2205	TL	2256896	2048
2206	EN	2258944	2048
2207	TL	2258944	2048
2208	EN	2260992	2048
2209	TL	2260992	2048
2210	EN	2263040	2048
2211	TL	2263040	2048
2212	EN	2265088	2048
2213	TL	2265088	2048
2214	EN	2267136	2048
2215	TL	2267136	2048
2216	EN	2269184	2048
2217	TL	2269184	2048
2218	EN	2271232	2048
2219	TL	2271232	2048
2220	EN	2273280	2048
2221	TL	2273280	2048
2222	EN	2275328	2048
2223	TL	2275328	2048
2224	EN	2277376	2048
2225	TL	2277376	2048
2226	EN	2279424	2048
2227	TL	2279424	2048
2228	EN	2281472	2048
2229	TL	2281472	2048
2230	EN	2283520	2048
2231	TL	2283520	2048
2232	EN	2285568	2048
2233	TL	2285568	2048
2234	EN	2287616	2048
2235	TL	2287616	2048
2236	EN	2289664	2048
2237	TL	2289664	2048
2238	EN	2291712	2048
2239	TL	2291712	2048
2240	EN	2293760	2048
2241	TL	2293760	2048
2242	EN	2295808	2048
2243	TL	2295808	2048
2244	EN	2297856	2048
2245	TL	2297856	2048
